"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/swap_page_disk_raw_vm-adv_fs_udp_unix.csv --swap --page --disk --raw --vm-adv --fs --udp --unix 1 600",,,,"Date:","22 Mar 2023 22:13:13 -03"
"swap",,"paging",,"dsk/total",,"raw","advanced virtual memory",,,,,"filesystem",,"udp",,"unix sockets",,,
1835008,1021571072,0,0,0,663552,0,0,0,0,0,0,13216,342020,17,7,56,876,54,822
1835008,1021571072,0,0,24576,2457600,0,0,0,0,0,0,13216,342019,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342029,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342029,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342030,17,7,56,876,54,822
1835008,1021571072,0,0,0,417792,0,0,0,0,0,0,13216,342076,17,7,56,876,54,822
1835008,1021571072,0,0,16384,3547136,0,0,0,0,0,0,13216,342095,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342100,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342104,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342110,17,7,56,874,54,820
1835008,1021571072,0,0,0,753664,0,0,0,0,0,0,13248,342042,17,7,56,874,54,820
1835008,1021571072,0,0,0,3563520,0,0,0,0,0,0,13248,342042,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342042,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342111,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342116,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342116,17,7,56,874,54,820
1835008,1021571072,0,0,0,3932160,0,0,0,0,0,0,13184,342115,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342135,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342137,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342140,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342206,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342211,17,7,56,874,54,820
1835008,1021571072,0,0,0,3006464,0,0,0,0,0,0,13184,342212,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342212,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342220,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342220,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342219,17,7,56,874,54,820
1835008,1021571072,0,0,0,2809856,0,0,0,0,0,0,13184,342243,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342295,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342297,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342295,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342296,17,7,56,874,54,820
1835008,1021571072,0,0,0,4087808,0,0,0,0,0,0,13152,342306,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342309,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342330,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342382,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342381,17,7,56,874,54,820
1835008,1021571072,0,0,0,3956736,0,0,0,0,0,0,13152,342320,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342320,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342337,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342330,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342353,17,7,56,874,54,820
1835008,1021571072,0,0,0,1212416,0,0,0,0,0,0,13184,342356,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342358,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342359,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342358,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342289,17,7,56,874,54,820
1835008,1021571072,0,0,0,5980160,0,0,0,0,0,0,13152,342300,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342323,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342328,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342373,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342328,17,7,56,874,54,820
1835008,1021571072,0,0,0,4022272,0,0,0,0,0,0,13152,342328,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342328,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342347,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342372,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342376,17,7,56,874,54,820
1835008,1021571072,0,0,0,876544,0,0,0,0,0,0,13152,342330,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342376,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342376,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342376,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342376,17,7,56,874,54,820
1835008,1021571072,0,0,0,417792,0,0,0,0,0,0,13184,342409,17,7,56,874,54,820
1835008,1021571072,0,0,0,4636672,0,0,0,0,0,0,13184,342414,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342413,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342459,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342413,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342413,17,7,56,874,54,820
1835008,1021571072,0,0,0,4620288,0,0,0,0,0,0,13184,342416,17,7,56,874,54,820
1835008,1021571072,0,0,0,98304,0,0,0,0,0,0,13184,342449,17,7,56,874,54,820
1835008,1021571072,0,0,0,401408,0,0,0,0,0,0,13184,342451,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342451,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342406,17,7,56,874,54,820
1835008,1021571072,0,0,0,3473408,0,0,0,0,0,0,13184,342451,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342450,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342451,17,7,56,874,54,820
1835008,1021571072,0,0,0,581632,0,0,0,0,0,0,13184,342414,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342429,17,7,56,874,54,820
1835008,1021571072,0,0,0,761856,0,0,0,0,0,0,13184,342429,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342429,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342360,17,7,56,874,54,820
1835008,1021571072,0,0,0,778240,0,0,0,0,0,0,13184,342360,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342360,17,7,56,874,54,820
1835008,1021571072,0,0,16384,4956160,0,0,0,0,0,0,13184,342365,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342388,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342401,20,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342402,20,7,56,874,54,820
1835008,1021571072,0,0,0,425984,0,0,0,0,0,0,13152,342357,20,7,56,874,54,820
1835008,1021571072,0,0,16384,3751936,0,0,0,0,0,0,13152,342400,20,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342402,20,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342399,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13120,342427,17,7,56,874,54,820
1835008,1021571072,0,0,0,761856,0,0,0,0,0,0,13120,342447,17,7,56,874,54,820
1835008,1021571072,0,0,0,1490944,0,0,0,0,0,0,13120,342448,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13120,342447,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342447,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342447,17,7,56,874,54,820
1835008,1021571072,0,0,0,589824,0,0,0,0,0,0,13152,342447,17,7,56,874,54,820
1835008,1021571072,0,0,0,3268608,0,0,0,0,0,0,13152,342475,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342475,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342486,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342487,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342485,17,7,56,874,54,820
1835008,1021571072,0,0,0,4595712,0,0,0,0,0,0,13184,342484,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342485,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342513,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342513,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342522,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342522,17,7,56,874,54,820
1835008,1021571072,0,0,0,1908736,0,0,0,0,0,0,13152,342522,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342522,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342524,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342551,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342550,17,7,56,874,54,820
1835008,1021571072,0,0,0,4055040,0,0,0,0,0,0,13152,341430,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341440,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341372,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341372,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341331,17,7,56,874,54,820
1835008,1021571072,0,0,0,6938624,0,0,0,0,0,0,13152,341368,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341368,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341367,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341374,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341374,17,7,56,874,54,820
1835008,1021571072,0,0,8192,2301952,0,0,0,0,0,0,13152,341374,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341417,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341447,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341448,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341449,17,7,56,874,54,820
1835008,1021571072,0,0,24576,4038656,0,0,0,0,0,0,13152,341448,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341466,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341467,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,341465,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,341540,17,7,56,874,54,820
1835008,1021571072,0,0,8192,3268608,0,0,0,0,0,0,13184,341540,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,341540,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,341557,17,7,56,874,54,820
1835008,1021571072,0,0,0,401408,0,0,0,0,0,0,13184,341560,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,341560,17,7,56,874,54,820
1835008,1021571072,0,0,0,2547712,0,0,0,0,0,0,13184,341562,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341629,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341630,17,7,56,874,54,820
1835008,1021571072,0,0,0,557056,0,0,0,0,0,0,13216,341629,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341628,17,7,56,874,54,820
1835008,1021571072,0,0,0,3366912,0,0,0,0,0,0,13216,341631,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341640,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341640,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341667,17,7,56,874,54,820
1835008,1021571072,0,0,0,483328,0,0,0,0,0,0,13216,341712,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341713,17,7,56,874,54,820
1835008,1021571072,0,0,0,3637248,0,0,0,0,0,0,13216,341715,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341686,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341694,17,7,56,874,54,820
1835008,1021571072,0,0,0,622592,0,0,0,0,0,0,13216,341696,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341724,17,7,56,874,54,820
1835008,1021571072,0,0,0,1998848,0,0,0,0,0,0,13216,341774,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341769,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341769,17,7,56,874,54,820
1835008,1021571072,0,0,0,475136,0,0,0,0,0,0,13216,341741,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341682,17,7,56,874,54,820
1835008,1021571072,0,0,0,4317184,0,0,0,0,0,0,13216,341692,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341719,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341720,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341765,17,7,56,874,54,820
1835008,1021571072,0,0,0,835584,0,0,0,0,0,0,13216,341766,17,7,56,874,54,820
1835008,1021571072,0,0,16384,3514368,0,0,0,0,0,0,13216,341697,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341698,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341717,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341745,17,7,56,874,54,820
1835008,1021571072,0,0,0,696320,0,0,0,0,0,0,13216,341746,17,7,56,874,54,820
1835008,1021571072,0,0,8192,1425408,0,0,0,0,0,0,13216,341792,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341792,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341791,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341791,17,7,56,874,54,820
1835008,1021571072,0,0,0,385024,0,0,0,0,0,0,13216,341792,17,7,56,874,54,820
1835008,1021571072,0,0,24576,3416064,0,0,0,0,0,0,13216,341830,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,341829,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,341829,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,341876,17,7,56,874,54,820
1835008,1021571072,0,0,0,565248,0,0,0,0,0,0,13248,341875,17,7,56,874,54,820
1835008,1021571072,0,0,8192,3481600,0,0,0,0,0,0,13248,341876,17,7,56,874,54,820
1835008,1021571072,0,0,0,417792,0,0,0,0,0,0,13248,342021,17,8,56,888,54,834
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342063,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342063,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342063,17,8,56,890,54,836
1835008,1021571072,0,0,0,3481600,0,0,0,0,0,0,13280,342110,17,8,56,890,54,836
1835008,1021571072,0,0,0,540672,0,0,0,0,0,0,13280,342109,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342108,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342111,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342140,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342149,17,8,56,890,54,836
1835008,1021571072,0,0,0,3301376,0,0,0,0,0,0,13280,342148,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342148,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342194,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342194,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13280,342195,17,8,56,890,54,836
1835008,1021571072,0,0,0,4005888,0,0,0,0,0,0,13312,342162,17,8,56,890,54,836
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342011,17,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342021,17,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341993,17,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,341994,17,8,56,874,54,820
1835008,1021571072,0,0,0,4431872,0,0,0,0,0,0,13248,341992,17,8,56,874,54,820
1835008,1021571072,0,0,0,909312,0,0,0,0,0,0,13248,341991,17,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342021,17,8,56,874,54,820
1835008,1021571072,0,0,0,1138688,0,0,0,0,0,0,13248,342021,17,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342043,20,8,56,874,54,820
1835008,1021571072,0,0,0,1400832,0,0,0,0,0,0,13248,342014,20,8,56,874,54,820
1835008,1021571072,0,0,0,622592,0,0,0,0,0,0,13216,342016,20,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342015,20,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342014,20,8,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342040,17,8,56,874,54,820
1835008,1021571072,0,0,0,4186112,0,0,0,0,0,0,13184,342037,17,7,56,874,54,820
1835008,1021571072,0,0,0,163840,0,0,0,0,0,0,13184,342036,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342017,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342019,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342018,17,7,56,874,54,820
1835008,1021571072,0,0,0,4980736,0,0,0,0,0,0,13152,342017,17,7,56,874,54,820
1835008,1021571072,0,0,0,729088,0,0,0,0,0,0,13152,342052,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342048,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342047,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342056,17,7,56,874,54,820
1835008,1021571072,0,0,0,3121152,0,0,0,0,0,0,13152,342031,17,7,56,874,54,820
1835008,1021571072,0,0,0,458752,0,0,0,0,0,0,13152,342032,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342031,17,7,56,876,54,822
1835008,1021571072,0,0,0,655360,0,0,0,0,0,0,13152,342060,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342061,17,7,56,876,54,822
1835008,1021571072,0,0,0,3465216,0,0,0,0,0,0,13152,342060,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342059,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13152,342042,17,7,56,876,54,822
1835008,1021571072,0,0,0,524288,0,0,0,0,0,0,13152,342043,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342087,17,7,56,876,54,822
1835008,1021571072,0,0,24576,2310144,0,0,0,0,0,0,13216,342070,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342069,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342066,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341977,17,7,56,874,54,820
1835008,1021571072,0,0,0,868352,0,0,0,0,0,0,13216,341988,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341989,17,7,56,874,54,820
1835008,1021571072,0,0,16384,1900544,0,0,0,0,0,0,13216,341942,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342015,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342016,17,7,56,874,54,820
1835008,1021571072,0,0,0,770048,0,0,0,0,0,0,13216,342019,17,7,56,874,54,820
1835008,1021571072,0,0,0,90112,0,0,0,0,0,0,13216,342018,17,7,56,874,54,820
1835008,1021571072,0,0,32768,3342336,0,0,0,0,0,0,13216,341988,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342010,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342011,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342038,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342037,17,7,56,874,54,820
1835008,1021571072,0,0,8192,5513216,0,0,0,0,0,0,13184,342040,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342037,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13184,342008,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342020,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342021,17,7,56,874,54,820
1835008,1021571072,0,0,0,1351680,0,0,0,0,0,0,13216,342047,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342046,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342048,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342021,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342018,17,7,56,874,54,820
1835008,1021571072,0,0,0,6488064,0,0,0,0,0,0,13248,342018,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342030,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342057,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342056,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342066,17,7,56,874,54,820
1835008,1021571072,0,0,0,4489216,0,0,0,0,0,0,13248,342060,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342031,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342029,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342040,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342070,17,7,56,874,54,820
1835008,1021571072,0,0,0,860160,0,0,0,0,0,0,13248,342067,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342067,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342040,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342038,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,341977,17,7,56,874,54,820
1835008,1021571072,0,0,0,4317184,0,0,0,0,0,0,13248,341978,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342019,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342017,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342017,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,342019,17,7,56,874,54,820
1835008,1021571072,0,0,0,925696,0,0,0,0,0,0,13248,341991,17,7,56,874,54,820
1835008,1021571072,0,0,0,3883008,0,0,0,0,0,0,13248,341988,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13248,341988,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342038,17,7,56,874,54,820
1835008,1021571072,0,0,0,802816,0,0,0,0,0,0,13216,342039,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,341990,17,7,56,874,54,820
1835008,1021571072,0,0,0,2473984,0,0,0,0,0,0,13216,342036,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342010,17,7,56,874,54,820
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342010,17,7,56,874,54,820
1835008,1021571072,0,0,0,655360,0,0,0,0,0,0,13216,342013,17,7,56,876,54,822
1835008,1021571072,0,0,0,0,0,0,0,0,0,0,13216,342041,17,7,56,876,54,822
